Temporada,Player,Salario,Salario Ajustado Inflacion,Temporada,Player - Temporada
2018/19,Josh Okogie,"2,163,600","2,697,534",2018,Josh Okogie - 2018
2018/19,Nik Stauskas,"2,161,886","2,695,396",2018,Nik Stauskas - 2018
2018/19,Terrance Ferguson,"2,118,840","2,641,728",2018,Terrance Ferguson - 2018
2018/19,Raul Neto,"2,100,000","2,618,239",2018,Raul Neto - 2018
2018/19,Salah Mejri,"2,098,196","2,615,990",2018,Salah Mejri - 2018
2018/19,Grayson Allen,"2,076,960","2,589,513",2018,Grayson Allen - 2018
2018/19,Jarrett Allen,"2,034,120","2,536,101",2018,Jarrett Allen - 2018
2018/19,Isaiah Thomas,"2,029,463","2,530,295",2018,Isaiah Thomas - 2018
2018/19,Spencer Hawes,"2,007,058","2,502,361",2018,Spencer Hawes - 2018
2018/19,Cole Aldrich,"2,000,000","2,493,561",2018,Cole Aldrich - 2018
2018/19,Torrey Craig,"2,000,000","2,493,561",2018,Torrey Craig - 2018
2018/19,Chandler Hutchison,"1,991,520","2,482,988",2018,Chandler Hutchison - 2018
2018/19,OG Anunoby,"1,952,760","2,434,663",2018,OG Anunoby - 2018
2018/19,Ante Zizic,"1,952,760","2,434,663",2018,Ante Zizic - 2018
2018/19,Shabazz Napier,"1,942,422","2,421,774",2018,Shabazz Napier - 2018
2018/19,Aaron Holiday,"1,914,480","2,386,936",2018,Aaron Holiday - 2018
2018/19,Timothe Luwawu,"1,880,268","2,344,281",2018,Timothe Luwawu - 2018
2018/19,Tyler Lydon,"1,874,640","2,337,264",2018,Tyler Lydon - 2018
2018/19,Anfernee Simons,"1,837,800","2,291,333",2018,Anfernee Simons - 2018
2018/19,Tim Frazier,"1,832,107","2,284,234",2018,Tim Frazier - 2018
2018/19,Trey Burke,"1,795,015","2,237,989",2018,Trey Burke - 2018
2018/19,Malik Beasley,"1,773,840","2,211,589",2018,Malik Beasley - 2018
2018/19,Moritz Wagner,"1,764,240","2,199,620",2018,Moritz Wagner - 2018
2018/19,Nerlens Noel,"1,757,429","2,191,128",2018,Nerlens Noel - 2018
2018/19,Ian Clark,"1,757,429","2,191,128",2018,Ian Clark - 2018
2018/19,Deyonta Davis,"1,741,503","2,171,271",2018,Deyonta Davis - 2018
2018/19,Caleb Swanigan,"1,740,000","2,169,398",2018,Caleb Swanigan - 2018
2018/19,Furkan Korkmaz,"1,740,000","2,169,398",2018,Furkan Korkmaz - 2018
2018/19,Landry Shamet,"1,705,920","2,126,907",2018,Landry Shamet - 2018
2018/19,Caris LeVert,"1,702,800","2,123,018",2018,Caris LeVert - 2018
2018/19,Jonah Bolden,"1,690,000","2,107,059",2018,Jonah Bolden - 2018
2018/19,Rodions Kurucs,"1,690,000","2,107,059",2018,Rodions Kurucs - 2018
2018/19,Kyle Kuzma,"1,689,840","2,106,859",2018,Kyle Kuzma - 2018
2018/19,Tony Bradley,"1,679,520","2,093,992",2018,Tony Bradley - 2018
2018/19,Derrick White,"1,667,160","2,078,582",2018,Derrick White - 2018
2018/19,Kyle Singler,"1,665,333","2,076,304",2018,Kyle Singler - 2018
2018/19,Robert Williams,"1,656,600","2,065,416",2018,Robert Williams - 2018
2018/19,MarShon Brooks,"1,656,092","2,064,783",2018,MarShon Brooks - 2018
2018/19,Spencer Dinwiddie,"1,656,092","2,064,783",2018,Spencer Dinwiddie - 2018
2018/19,Josh Hart,"1,655,160","2,063,621",2018,Josh Hart - 2018
2018/19,Jacob Evans,"1,646,400","2,052,699",2018,Jacob Evans - 2018
2018/19,Pat Connaughton,"1,641,000","2,045,966",2018,Pat Connaughton - 2018
2018/19,DeAndre Bembry,"1,634,640","2,038,037",2018,DeAndre Bembry - 2018
2018/19,Dzanan Musa,"1,634,400","2,037,738",2018,Dzanan Musa - 2018
2018/19,Omari Spellman,"1,622,520","2,022,926",2018,Omari Spellman - 2018
2018/19,James Ennis,"1,621,415","2,021,548",2018,James Ennis - 2018
2018/19,Noah Vonleh,"1,621,415","2,021,548",2018,Noah Vonleh - 2018
2018/19,Luke Kornet,"1,619,260","2,018,861",2018,Luke Kornet - 2018
2018/19,Richaun Holmes,"1,600,520","1,995,497",2018,Richaun Holmes - 2018
2018/19,TJ McConnell,"1,600,520","1,995,497",2018,TJ McConnell - 2018
2018/19,Malachi Richardson,"1,569,360","1,956,647",2018,Malachi Richardson - 2018
2018/19,Jahlil Okafor,"1,567,007","1,953,713",2018,Jahlil Okafor - 2018
2018/19,Kevon Looney,"1,567,007","1,953,713",2018,Kevon Looney - 2018
2018/19,Pascal Siakam,"1,544,951","1,926,214",2018,Pascal Siakam - 2018
2018/19,Dejounte Murray,"1,544,951","1,926,214",2018,Dejounte Murray - 2018
2018/19,Jake Layman,"1,544,951","1,926,214",2018,Jake Layman - 2018
2018/19,Skal Labissiere,"1,544,951","1,926,214",2018,Skal Labissiere - 2018
2018/19,Cheick Diallo,"1,544,951","1,926,214",2018,Cheick Diallo - 2018
2018/19,Malcolm Brogdon,"1,544,951","1,926,214",2018,Malcolm Brogdon - 2018
2018/19,Rodney McGruder,"1,544,951","1,926,214",2018,Rodney McGruder - 2018
2018/19,Ivica Zubac,"1,544,951","1,926,214",2018,Ivica Zubac - 2018
2018/19,Wade Baldwin,"1,544,951","1,926,214",2018,Wade Baldwin - 2018
2018/19,Quinn Cook,"1,544,951","1,926,214",2018,Quinn Cook - 2018
2018/19,Damian Jones,"1,544,951","1,926,214",2018,Damian Jones - 2018
2018/19,Dorian Finney-Smith,"1,544,951","1,926,214",2018,Dorian Finney-Smith - 2018
2018/19,Wayne Selden,"1,544,951","1,926,214",2018,Wayne Selden - 2018
2018/19,Georges Niang,"1,512,601","1,885,881",2018,Georges Niang - 2018
2018/19,Christian Wood,"1,512,601","1,885,881",2018,Christian Wood - 2018
2018/19,Derrick Jones,"1,512,601","1,885,881",2018,Derrick Jones - 2018
2018/19,Gerald Green,"1,512,601","1,885,881",2018,Gerald Green - 2018
2018/19,David Nwaba,"1,512,601","1,885,881",2018,David Nwaba - 2018
2018/19,Treveon Graham,"1,512,601","1,885,881",2018,Treveon Graham - 2018
2018/19,Willy Hernangomez,"1,496,500","1,865,807",2018,Willy Hernangomez - 2018
2018/19,Sviatoslav Mykhailiuk,"1,487,694","1,854,828",2018,Sviatoslav Mykhailiuk - 2018
2018/19,Mitchell Robinson,"1,485,440","1,852,017",2018,Mitchell Robinson - 2018
2018/19,Michael Carter-Williams,"1,468,082","1,830,375",2018,Michael Carter-Williams - 2018
2018/19,Jawun Evans,"1,455,492","1,814,678",2018,Jawun Evans - 2018
2018/19,Thomas Bryant,"1,378,242","1,718,365",2018,Thomas Bryant - 2018
2018/19,Royce O'Neale,"1,378,242","1,718,365",2018,Royce O'Neale - 2018
2018/19,Frank Mason,"1,378,242","1,718,365",2018,Frank Mason - 2018
2018/19,Khem Birch,"1,378,242","1,718,365",2018,Khem Birch - 2018
2018/19,Wesley Iwundu,"1,378,242","1,718,365",2018,Wesley Iwundu - 2018
2018/19,Abdel Nader,"1,378,242","1,718,365",2018,Abdel Nader - 2018
2018/19,Damyean Dotson,"1,378,242","1,718,365",2018,Damyean Dotson - 2018
2018/19,Frank Jackson,"1,378,242","1,718,365",2018,Frank Jackson - 2018
2018/19,Sterling Brown,"1,378,242","1,718,365",2018,Sterling Brown - 2018
2018/19,Tyler Dorsey,"1,378,242","1,718,365",2018,Tyler Dorsey - 2018
2018/19,Ivan Rabb,"1,378,242","1,718,365",2018,Ivan Rabb - 2018
2018/19,Dillon Brooks,"1,378,242","1,718,365",2018,Dillon Brooks - 2018
2018/19,Rade Zagorac,"1,378,242","1,718,365",2018,Rade Zagorac - 2018
2018/19,Sindarius Thornwell,"1,378,242","1,718,365",2018,Sindarius Thornwell - 2018
2018/19,Zhou Qi,"1,378,242","1,718,365",2018,Zhou Qi - 2018
2018/19,Jordan Bell,"1,378,242","1,718,365",2018,Jordan Bell - 2018
2018/19,Maxi Kleber,"1,378,242","1,718,365",2018,Maxi Kleber - 2018
2018/19,Dwayne Bacon,"1,378,242","1,718,365",2018,Dwayne Bacon - 2018
2018/19,Daniel Theis,"1,378,242","1,718,365",2018,Daniel Theis - 2018
2018/19,Semi Ojeleye,"1,378,242","1,718,365",2018,Semi Ojeleye - 2018
2018/19,Tyrone Wallace,"1,349,383","1,682,384",2018,Tyrone Wallace - 2018
2018/19,Ike Anigbogu,"1,349,383","1,682,384",2018,Ike Anigbogu - 2018
2018/19,Alfonzo McKinnie,"1,349,383","1,682,384",2018,Alfonzo McKinnie - 2018
2018/19,Monte Morris,"1,349,383","1,682,384",2018,Monte Morris - 2018
2018/19,Ryan Arcidiacono,"1,349,383","1,682,384",2018,Ryan Arcidiacono - 2018
2018/19,Antonio Blakeney,"1,349,383","1,682,384",2018,Antonio Blakeney - 2018
2018/19,Jabari Bird,"1,349,383","1,682,384",2018,Jabari Bird - 2018
2018/19,Daniel Hamilton,"1,349,383","1,682,384",2018,Daniel Hamilton - 2018
2018/19,Shaquille Harrison,"1,325,531","1,652,646",2018,Shaquille Harrison - 2018
2018/19,Elie Okobo,"1,238,464","1,544,092",2018,Elie Okobo - 2018
2018/19,Jalen Brunson,"1,230,000","1,533,540",2018,Jalen Brunson - 2018
2018/19,Melvin Frazier,"1,050,000","1,309,119",2018,Melvin Frazier - 2018
2018/19,Raymond Spalding,"1,023,210","1,275,717",2018,Raymond Spalding - 2018
2018/19,Justin Hamilton,"1,000,000","1,246,780",2018,Justin Hamilton - 2018
2018/19,Isaac Bonga,"1,000,000","1,246,780",2018,Isaac Bonga - 2018
2018/19,Devonte Graham,"988,464","1,232,397",2018,Devonte Graham - 2018
2018/19,Chasson Randle,"975,824","1,216,638",2018,Chasson Randle - 2018
2018/19,Patrick McCaw,"964,104","1,202,025",2018,Patrick McCaw - 2018
2018/19,De'Anthony Melton,"949,000","1,183,194",2018,De'Anthony Melton - 2018
2018/19,Jason Thompson,"893,333","1,113,790",2018,Jason Thompson - 2018
2018/19,Chimezie Metu,"838,464","1,045,380",2018,Chimezie Metu - 2018
2018/19,Gary Trent Jr,"838,464","1,045,380",2018,Gary Trent Jr - 2018
2018/19,Isaiah Briscoe,"838,464","1,045,380",2018,Isaiah Briscoe - 2018
2018/19,Hamidou Diallo,"838,464","1,045,380",2018,Hamidou Diallo - 2018
2018/19,Kenrich Williams,"838,464","1,045,380",2018,Kenrich Williams - 2018
2018/19,Keita Bates-Diop,"838,464","1,045,380",2018,Keita Bates-Diop - 2018
2018/19,Jevon Carter,"838,464","1,045,380",2018,Jevon Carter - 2018
2018/19,Alize Johnson,"838,464","1,045,380",2018,Alize Johnson - 2018
2018/19,Isaiah Hartenstein,"838,464","1,045,380",2018,Isaiah Hartenstein - 2018
2018/19,Khyri Thomas,"838,464","1,045,380",2018,Khyri Thomas - 2018
2018/19,Bruce Brown,"838,464","1,045,380",2018,Bruce Brown - 2018
2018/19,Jarred Vanderbilt,"838,464","1,045,380",2018,Jarred Vanderbilt - 2018
2018/19,Ryan Broekhoff,"838,464","1,045,380",2018,Ryan Broekhoff - 2018
2018/19,Brad Wanamaker,"838,464","1,045,380",2018,Brad Wanamaker - 2018
2018/19,Lorenzo Brown,"800,000","997,424",2018,Lorenzo Brown - 2018
2018/19,Davon Reed,"752,250","937,889",2018,Davon Reed - 2018
2018/19,Isaiah Canaan,"744,671","928,440",2018,Isaiah Canaan - 2018
2018/19,Isaiah Whitehead,"726,390","905,648",2018,Isaiah Whitehead - 2018
2018/19,Bruno Caboclo,"705,361","879,430",2018,Bruno Caboclo - 2018
2018/19,Gary Clark,"674,122","840,482",2018,Gary Clark - 2018
2018/19,James Nunnally,"663,255","826,933",2018,James Nunnally - 2018
2018/19,Kalin Lucas,"648,008","807,923",2018,Kalin Lucas - 2018
2018/19,John Jenkins,"585,809","730,374",2018,John Jenkins - 2018
2018/19,Deonte Burton,"500,000","623,390",2018,Deonte Burton - 2018
2018/19,Andrew Bogut,"486,892","607,047",2018,Andrew Bogut - 2018
2018/19,Dakari Johnson,"459,414","572,788",2018,Dakari Johnson - 2018
2018/19,Malcolm Miller,"457,418","570,299",2018,Malcolm Miller - 2018
2018/19,Chris Boucher,"457,418","570,299",2018,Chris Boucher - 2018
2018/19,Edmond Sumner,"449,794","560,794",2018,Edmond Sumner - 2018
2018/19,Yante Maten,"385,000","480,010",2018,Yante Maten - 2018
2018/19,Andrew Harrison,"354,500","441,982",2018,Andrew Harrison - 2018
2018/19,Eric Moreland,"309,859","386,325",2018,Eric Moreland - 2018
2018/19,Nick Young,"284,020","354,110",2018,Nick Young - 2018
2018/19,Okaro White,"247,827","308,985",2018,Okaro White - 2018
2018/19,Danuel House,"247,827","308,985",2018,Danuel House - 2018
2018/19,Jaylen Adams,"236,854","295,304",2018,Jaylen Adams - 2018
2018/19,Ben Moore,"222,099","276,907",2018,Ben Moore - 2018
2018/19,Quincy Acy,"213,948","266,746",2018,Quincy Acy - 2018
2018/19,Tyler Zeller,"213,948","266,746",2018,Tyler Zeller - 2018
2018/19,Jimmer Fredette,"198,579","247,584",2018,Jimmer Fredette - 2018
2018/19,Terrence Jones,"198,579","247,584",2018,Terrence Jones - 2018
2018/19,Dairis Bertans,"194,220","242,149",2018,Dairis Bertans - 2018
2018/19,Walter Lemon Jr,"176,250","219,744",2018,Walter Lemon Jr - 2018
2018/19,Demetrius Jackson,"170,107","212,085",2018,Demetrius Jackson - 2018
2018/19,BJ Johnson,"142,111","177,180",2018,BJ Johnson - 2018
2018/19,Chris Chiozza,"137,374","171,275",2018,Chris Chiozza - 2018
2018/19,Johnathan Williams,"127,250","158,652",2018,Johnathan Williams - 2018
2018/19,Cam Reynolds,"108,953","135,840",2018,Cam Reynolds - 2018
2018/19,Donatas Motiejunas,"99,289","123,791",2018,Donatas Motiejunas - 2018
2018/19,Emanuel Terry,"94,740","118,118",2018,Emanuel Terry - 2018
2018/19,Justin Bibbs,"92,159","114,902",2018,Justin Bibbs - 2018
2018/19,Gary Payton II,"85,457","106,546",2018,Gary Payton II - 2018
2018/19,JaKarr Sampson,"85,457","106,546",2018,JaKarr Sampson - 2018
2018/19,Jordan McRae,"77,250","96,313",2018,Jordan McRae - 2018
2018/19,Devin Robinson,"77,250","96,313",2018,Devin Robinson - 2018
2018/19,Tyler Cavanaugh,"77,250","96,313",2018,Tyler Cavanaugh - 2018
2018/19,Naz Long,"77,250","96,313",2018,Naz Long - 2018
2018/19,Jordan Loyd,"77,250","96,313",2018,Jordan Loyd - 2018
2018/19,Drew Eubanks,"77,250","96,313",2018,Drew Eubanks - 2018
2018/19,Troy Williams,"77,250","96,313",2018,Troy Williams - 2018
2018/19,George King,"77,250","96,313",2018,George King - 2018
2018/19,Haywood Highsmith,"77,250","96,313",2018,Haywood Highsmith - 2018
2018/19,Shake Milton,"77,250","96,313",2018,Shake Milton - 2018
2018/19,Amile Jefferson,"77,250","96,313",2018,Amile Jefferson - 2018
2018/19,Troy Caupain,"77,250","96,313",2018,Troy Caupain - 2018
2018/19,Donte Grantham,"77,250","96,313",2018,Donte Grantham - 2018
2018/19,Tyler Davis,"77,250","96,313",2018,Tyler Davis - 2018
2018/19,Kadeem Allen,"77,250","96,313",2018,Kadeem Allen - 2018
2018/19,Isaiah Hicks,"77,250","96,313",2018,Isaiah Hicks - 2018
2018/19,Trevon Bluiett,"77,250","96,313",2018,Trevon Bluiett - 2018
2018/19,Jared Terrell,"77,250","96,313",2018,Jared Terrell - 2018
2018/19,CJ Williams,"77,250","96,313",2018,CJ Williams - 2018
2018/19,Bonzie Colson,"77,250","96,313",2018,Bonzie Colson - 2018
2018/19,Jaylen Morris,"77,250","96,313",2018,Jaylen Morris - 2018
2018/19,Duncan Robinson,"77,250","96,313",2018,Duncan Robinson - 2018
2018/19,Julian Washburn,"77,250","96,313",2018,Julian Washburn - 2018
2018/19,Jarnell Stokes,"77,250","96,313",2018,Jarnell Stokes - 2018
2018/19,DJ Stephens,"77,250","96,313",2018,DJ Stephens - 2018
2018/19,Yuta Watanabe,"77,250","96,313",2018,Yuta Watanabe - 2018
2018/19,Alex Caruso,"77,250","96,313",2018,Alex Caruso - 2018
2018/19,Johnathan Motley,"77,250","96,313",2018,Johnathan Motley - 2018
2018/19,Angel Delgado,"77,250","96,313",2018,Angel Delgado - 2018
2018/19,Trevon Duval,"77,250","96,313",2018,Trevon Duval - 2018
2018/19,Vincent Edwards,"77,250","96,313",2018,Vincent Edwards - 2018
2018/19,Marcus Derrickson,"77,250","96,313",2018,Marcus Derrickson - 2018
2018/19,Damion Lee,"77,250","96,313",2018,Damion Lee - 2018
2018/19,Zach Lofton,"77,250","96,313",2018,Zach Lofton - 2018
2018/19,Keenan Evans,"77,250","96,313",2018,Keenan Evans - 2018
2018/19,Archie Goodwin,"77,250","96,313",2018,Archie Goodwin - 2018
2018/19,DeVaughn Akoon-Purcell,"77,250","96,313",2018,DeVaughn Akoon-Purcell - 2018
2018/19,Thomas Welsh,"77,250","96,313",2018,Thomas Welsh - 2018
2018/19,Daryl Macon,"77,250","96,313",2018,Daryl Macon - 2018
2018/19,Kostas Antetokounmpo,"77,250","96,313",2018,Kostas Antetokounmpo - 2018
2018/19,Billy Preston,"77,250","96,313",2018,Billy Preston - 2018
2018/19,John Holland,"77,250","96,313",2018,John Holland - 2018
2018/19,Deng Adel,"77,250","96,313",2018,Deng Adel - 2018
2018/19,Jalen Jones,"77,250","96,313",2018,Jalen Jones - 2018
2018/19,Jaron Blossomgame,"77,250","96,313",2018,Jaron Blossomgame - 2018
2018/19,Brandon Sampson,"77,250","96,313",2018,Brandon Sampson - 2018
2018/19,Tyler Ulis,"77,250","96,313",2018,Tyler Ulis - 2018
2018/19,Rawle Alkins,"77,250","96,313",2018,Rawle Alkins - 2018
2018/19,JP Macura,"77,250","96,313",2018,JP Macura - 2018
2018/19,Joe Chealey,"77,250","96,313",2018,Joe Chealey - 2018
2018/19,Alan Williams,"77,250","96,313",2018,Alan Williams - 2018
2018/19,Theo Pinson,"77,250","96,313",2018,Theo Pinson - 2018
2018/19,RJ Hunter,"77,250","96,313",2018,RJ Hunter - 2018
2018/19,PJ Dozier,"77,250","96,313",2018,PJ Dozier - 2018
2018/19,Alex Poythress,"77,250","96,313",2018,Alex Poythress - 2018
2018/19,Scotty Hopson,"76,236","95,049",2018,Scotty Hopson - 2018
2018/19,Charles Cooke,"76,236","95,049",2018,Charles Cooke - 2018
2018/19,Scott Machado,"76,236","95,049",2018,Scott Machado - 2018
2018/19,Andre Ingram,"76,236","95,049",2018,Andre Ingram - 2018
2018/19,Kobi Simmons,"76,236","95,049",2018,Kobi Simmons - 2018
2018/19,Jonathan Gibson,"76,236","95,049",2018,Jonathan Gibson - 2018
2018/19,Wenyen Gabriel,"75,000","93,508",2018,Wenyen Gabriel - 2018
2018/19,Billy Garrett,"67,370","83,995",2018,Billy Garrett - 2018
2018/19,Mitch Creek,"56,845","70,873",2018,Mitch Creek - 2018
2018/19,Brandon Goodwin,"56,845","70,873",2018,Brandon Goodwin - 2018
2018/19,Jemerrio Jones,"52,170","65,044",2018,Jemerrio Jones - 2018
2018/19,Tarik Phillip,"47,370","59,059",2018,Tarik Phillip - 2018
2018/19,Cody Demps,"47,370","59,059",2018,Cody Demps - 2018
2018/19,Richard Solomon,"47,370","59,059",2018,Richard Solomon - 2018
2018/19,Kendrick Nunn,"47,370","59,059",2018,Kendrick Nunn - 2018
2018/19,Dusty Hannahs,"47,370","59,059",2018,Dusty Hannahs - 2018
2018/19,Stephan Hicks,"47,370","59,059",2018,Stephan Hicks - 2018
2018/19,Michael Frazier,"47,370","59,059",2018,Michael Frazier - 2018
2018/19,Tahjere McCall,"47,370","59,059",2018,Tahjere McCall - 2018
2018/19,Mitchell Creek,"47,370","59,059",2018,Mitchell Creek - 2018
2018/19,Isaac Humphries,"47,370","59,059",2018,Isaac Humphries - 2018
2018/19,Jordan Sibert,"47,370","59,059",2018,Jordan Sibert - 2018
2019/20,Stephen Curry,"40,231,758","49,346,703",2019,Stephen Curry - 2019
2019/20,Chris Paul,"38,506,482","47,230,546",2019,Chris Paul - 2019
2019/20,Russell Westbrook,"38,506,482","47,230,546",2019,Russell Westbrook - 2019
2019/20,John Wall,"38,199,000","46,853,401",2019,John Wall - 2019
2019/20,James Harden,"38,199,000","46,853,401",2019,James Harden - 2019
2019/20,LeBron James,"37,436,858","45,918,587",2019,LeBron James - 2019
2019/20,Kevin Durant,"37,199,000","45,626,840",2019,Kevin Durant - 2019
2019/20,Blake Griffin,"34,449,964","42,254,980",2019,Blake Griffin - 2019
2019/20,Kyle Lowry,"33,296,296","40,839,936",2019,Kyle Lowry - 2019
2019/20,Paul George,"33,005,556","40,483,325",2019,Paul George - 2019
2019/20,Tobias Harris,"32,742,000","40,160,058",2019,Tobias Harris - 2019
2019/20,Jimmy Butler,"32,742,000","40,160,058",2019,Jimmy Butler - 2019
2019/20,Kawhi Leonard,"32,742,000","40,160,058",2019,Kawhi Leonard - 2019
2019/20,Klay Thompson,"32,742,000","40,160,058",2019,Klay Thompson - 2019
2019/20,Kemba Walker,"32,742,000","40,160,058",2019,Kemba Walker - 2019
2019/20,Gordon Hayward,"32,700,690","40,109,389",2019,Gordon Hayward - 2019
2019/20,Mike Conley,"32,511,623","39,877,487",2019,Mike Conley - 2019
2019/20,Kyrie Irving,"31,742,000","38,933,497",2019,Kyrie Irving - 2019
2019/20,Khris Middleton,"30,603,448","37,536,994",2019,Khris Middleton - 2019
2019/20,Paul Millsap,"30,350,000","37,226,124",2019,Paul Millsap - 2019
2019/20,Damian Lillard,"29,802,321","36,554,362",2019,Damian Lillard - 2019
2019/20,Kevin Love,"28,942,830","35,500,144",2019,Kevin Love - 2019
2019/20,Al Horford,"28,000,000","34,343,706",2019,Al Horford - 2019
2019/20,Nikola Vucevic,"28,000,000","34,343,706",2019,Nikola Vucevic - 2019
2019/20,DeMar DeRozan,"27,739,975","34,024,769",2019,DeMar DeRozan - 2019
2019/20,CJ McCollum,"27,556,959","33,800,289",2019,CJ McCollum - 2019
2019/20,Joel Embiid,"27,504,630","33,736,104",2019,Joel Embiid - 2019
2019/20,Andrew Wiggins,"27,504,630","33,736,104",2019,Andrew Wiggins - 2019
2019/20,Nikola Jokic,"27,504,630","33,736,104",2019,Nikola Jokic - 2019
2019/20,Devin Booker,"27,285,000","33,466,715",2019,Devin Booker - 2019
2019/20,D'Angelo Russell,"27,285,000","33,466,715",2019,D'Angelo Russell - 2019
2019/20,Karl-Anthony Towns,"27,285,000","33,466,715",2019,Karl-Anthony Towns - 2019
2019/20,Kristaps Porzingis,"27,285,000","33,466,715",2019,Kristaps Porzingis - 2019
2019/20,Otto Porter,"27,250,576","33,424,492",2019,Otto Porter - 2019
2019/20,Anthony Davis,"27,093,019","33,231,238",2019,Anthony Davis - 2019
2019/20,Bradley Beal,"27,093,018","33,231,237",2019,Bradley Beal - 2019
2019/20,Hassan Whiteside,"27,093,018","33,231,237",2019,Hassan Whiteside - 2019
2019/20,Andre Drummond,"27,093,018","33,231,237",2019,Andre Drummond - 2019
2019/20,Jrue Holiday,"26,131,111","32,051,400",2019,Jrue Holiday - 2019
2019/20,LaMarcus Aldridge,"26,000,000","31,890,584",2019,LaMarcus Aldridge - 2019
2019/20,Steven Adams,"25,842,697","31,697,642",2019,Steven Adams - 2019
2019/20,Giannis Antetokounmpo,"25,842,697","31,697,642",2019,Giannis Antetokounmpo - 2019
2019/20,Marc Gasol,"25,595,700","31,394,685",2019,Marc Gasol - 2019
2019/20,Nicolas Batum,"25,565,217","31,357,296",2019,Nicolas Batum - 2019
2019/20,Rudy Gobert,"25,258,427","30,981,000",2019,Rudy Gobert - 2019
2019/20,Chandler Parsons,"25,102,512","30,789,760",2019,Chandler Parsons - 2019
2019/20,Harrison Barnes,"24,147,727","29,618,658",2019,Harrison Barnes - 2019
2019/20,Serge Ibaka,"23,271,604","28,544,040",2019,Serge Ibaka - 2019
2019/20,Danilo Gallinari,"22,615,559","27,739,361",2019,Danilo Gallinari - 2019
2019/20,Victor Oladipo,"21,000,000","25,757,779",2019,Victor Oladipo - 2019
2019/20,Tim Hardaway Jr,"20,025,127","24,562,038",2019,Tim Hardaway Jr - 2019
2019/20,Malcolm Brogdon,"20,000,000","24,531,218",2019,Malcolm Brogdon - 2019
